case_id,axis,role,role_label,persona_id,persona_name,persona_profile,viewpoint_id,viewpoint,title,precondition,steps_text,expected_text,user_value,priority,exec_spec
PC-P05-06,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST06,対策の起票,リモート常駐PMOが対策の起票を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,POST projects:issue_create（issueフォーム送信） → GET projects:issue_list,一連の画面が 200 で表示され、対策の起票を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,決めた対策がその場で記録され、次の週まで残る,P1,"{""steps"": [{""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}]}"
PC-P05-07,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST07,関係者への依頼,リモート常駐PMOが関係者への依頼を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:ops_rules → GET integrations:pipeline,一連の画面が 200 で表示され、関係者への依頼を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,誰に何を催促すべきかが名前つきで出る,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:ops_rules"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""integrations:pipeline"", ""expect"": {""status"": [200]}}]}"
PC-P05-08,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST08,進捗の追跡,リモート常駐PMOが進捗の追跡を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:tasks → GET dashboard:tasks?view=gantt → GET projects:task_detail,一連の画面が 200 で表示され、進捗の追跡を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,計画と実績のずれが、日付の並びとして目で見える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:tasks"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""view"": ""gantt""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:task_detail"", ""args"": [""{task_id}""], ""expect"": {""status"": [200]}}]}"
PC-P05-09,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST09,品質の確認,リモート常駐PMOが品質の確認を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:quality → GET projects:defect_list,一連の画面が 200 で表示され、品質の確認を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,不具合が収束に向かっているかを、印象でなく数字で言える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:quality"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:defect_list"", ""expect"": {""status"": [200]}}]}"
PC-P05-10,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST10,変更の影響評価,リモート常駐PMOが変更の影響評価を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:change → GET projects:change_edit,一連の画面が 200 で表示され、変更の影響評価を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,変更が何にぶつかるかを、決める前に把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:change"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:change_edit"", ""args"": [""{change_id}""], ""expect"": {""status"": [200], ""permitted"": true}}]}"
PC-P05-11,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST11,意思決定の記録,リモート常駐PMOが意思決定の記録を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:intervention → POST dashboard:intervention_decide,一連の画面が 200 で表示され、意思決定の記録を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,決めた理由が残り、半年後に「なぜそうしたか」を説明できる,P0,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:intervention"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:intervention_decide"", ""args"": [""{proposal_id}""], ""data"": {""status"": ""accepted"", ""decision_reason"": ""システムテストによる判断""}, ""effect"": ""audit.OperationLog"", ""expect"": {""status"": [200, 302], ""permitted"": true}}]}"
PC-P05-12,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST12,成果物の作成,リモート常駐PMOが成果物の作成を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET pmo:deliverables → GET pmo:planning → GET documents:template_list,一連の画面が 200 で表示され、成果物の作成を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,下書きが出てくるので、白紙から書き始めなくて済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:planning"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""documents:template_list"", ""expect"": {""status"": [200]}}]}"
PC-P05-13,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST13,根拠の確認・監査対応,リモート常駐PMOが根拠の確認・監査対応を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET audit:operation_list → GET audit:feedback_list → GET agents:run_list,一連の画面が 200 で表示され、根拠の確認・監査対応を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,操作と判断の記録が揃っていて、監査で説明できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""audit:operation_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P05-14,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST14,引き継ぎ・不在対応,リモート常駐PMOが引き継ぎ・不在対応を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET accounts:select_project → GET projects:list → GET projects:detail,一連の画面が 200 で表示され、引き継ぎ・不在対応を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,担当を引き継ぐ人が、案件の現在地を1画面で把握できる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""accounts:select_project"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:list"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""projects:detail"", ""args"": [""{project_id}""], ""expect"": {""status"": [200]}}]}"
PC-P05-15,persona,pmo,PMO担当,P05,リモート常駐PMO,客先へ行かず非同期で状況を追う。会議に出られない,ST15,振り返りと改善,リモート常駐PMOが振り返りと改善を行う,客先へ行かず非同期で状況を追う。会議に出られない。PMO担当でログイン済み,GET dashboard:poc → GET rag:evaluation → GET audit:feedback_list,一連の画面が 200 で表示され、振り返りと改善を最後まで完了できる（重視点: 会議に出なくても状況が分かること）,効果が出たかを目標値と突き合わせ、次の打ち手を決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:poc"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""rag:evaluation"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""audit:feedback_list"", ""expect"": {""status"": [200]}}]}"
PC-P06-01,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST01,初回オンボーディング,PMO室長が初回オンボーディングを行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,GET dashboard:control → GET core:screen_map → GET pmo:education,一連の画面が 200 で表示され、初回オンボーディングを最後まで完了できる（重視点: 出した数字の根拠を即答できること）,初めて開いた人が、どこから手を付けるかを自力で決められる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""core:screen_map"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:education"", ""expect"": {""status"": [200]}}]}"
PC-P06-02,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST02,朝の状況把握,PMO室長が朝の状況把握を行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,GET dashboard:control → GET dashboard:detection → GET dashboard:tasks?due=overdue,一連の画面が 200 で表示され、朝の状況把握を最後まで完了できる（重視点: 出した数字の根拠を即答できること）,出社して5分で、今日追いかける対象が決まる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:control"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:tasks"", ""query"": {""due"": ""overdue""}, ""expect"": {""status"": [200]}}]}"
PC-P06-03,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST03,週次報告の準備,PMO室長が週次報告の準備を行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,GET dashboard:progress → GET dashboard:kpi → GET pmo:deliverables,一連の画面が 200 で表示され、週次報告の準備を最後まで完了できる（重視点: 出した数字の根拠を即答できること）,報告に使う数字が、根拠つきでそのまま取り出せる,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:progress"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""dashboard:kpi"", ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""pmo:deliverables"", ""expect"": {""status"": [200]}}]}"
PC-P06-04,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST04,異常の発見,PMO室長が異常の発見を行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,GET dashboard:detection → POST dashboard:detection_run → GET dashboard:detection,一連の画面が 200 で表示され、異常の発見を最後まで完了できる（重視点: 出した数字の根拠を即答できること）,定例を待たずに、危ない兆候をその場で拾える,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}, {""m"": ""POST"", ""u"": ""dashboard:detection_run"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""dashboard:detection"", ""expect"": {""status"": [200]}}]}"
PC-P06-05,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST05,原因の深掘り,PMO室長が原因の深掘りを行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,GET pmo:consultation?q=遅延の原因になっている作業を教えてください → GET agents:run_list,一連の画面が 200 で表示され、原因の深掘りを最後まで完了できる（重視点: 出した数字の根拠を即答できること）,AI の答えの根拠を後から辿れて、鵜呑みにせずに済む,P1,"{""steps"": [{""m"": ""GET"", ""u"": ""pmo:consultation"", ""query"": {""q"": ""遅延の原因になっている作業を教えてください""}, ""expect"": {""status"": [200]}}, {""m"": ""GET"", ""u"": ""agents:run_list"", ""expect"": {""status"": [200]}}]}"
PC-P06-06,persona,pmo,PMO担当,P06,PMO室長,経営報告の資料作成が主業務。数字の説明責任を負う,ST06,対策の起票,PMO室長が対策の起票を行う,経営報告の資料作成が主業務。数字の説明責任を負う。PMO担当でログイン済み,POST projects:issue_create（issueフォーム送信） → GET projects:issue_list,一連の画面が 200 で表示され、対策の起票を最後まで完了できる（重視点: 出した数字の根拠を即答できること）,決めた対策がその場で記録され、次の週まで残る,P1,"{""steps"": [{""m"": ""POST"", ""u"": ""projects:issue_create"", ""form"": ""issue"", ""effect"": ""projects.Issue"", ""expect"": {""status"": [200, 302], ""permitted"": true}}, {""m"": ""GET"", ""u"": ""projects:issue_list"", ""expect"": {""status"": [200]}}]}"
